id,created_at,source,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,user_id_str,user_screen_name,place_country_code,place_full_name,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,text
1071863555375419392,2018-12-09 20:26:00,Twitter Web Client,,,,827916748913455104,ArabXajimez,,,False,0,0,False,False,en,LIVE STREAM FREE #CopaLibertadores  #River Plate vs. #Boca Juniors  &gt;&gt; https://t.co/vPfV7Mu1H5  #SundayMorning… https://t.co/axi6JPa0Gc
1071863516041240576,2018-12-09 20:25:51,Twitter Web Client,,,,777540501436260352,Adeena_Mc2,,,False,0,0,False,False,en,We need to #stop just #pullingpeople out of the #river.  We need to go #upstream &amp; find out #why they're falling in… https://t.co/ZDlqqz69qF
1071863460131168257,2018-12-09 20:25:37,Twitter for Android,,,,32466532,writerofpoetry,,,False,8,0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
1071862705642987523,2018-12-09 20:22:37,Twitter Lite,,,,2921760165,sccpevandro,,,False,6,0,False,False,en,RT @Mr_IbraK: RIVER PLATE - BOCA JUNIORS LIVE STREAM!  LINK 1: https://t.co/bQ7BP3RekA  LINK 2: https://t.co/1wQY0WeJE6  #RiverBoca #RiverP…
1071862640648044546,2018-12-09 20:22:22,Twitter Web Client,,,,629775675,hjory12,,,False,8,0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
1071862636403400706,2018-12-09 20:22:21,Twitter Web Client,,,,794716340,ssoo9000,,,False,8,0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
1071862635589746688,2018-12-09 20:22:21,Twitter Web Client,,,,426799556,d700my10,,,False,8,0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
1071862635556167682,2018-12-09 20:22:21,Twitter Web Client,,,,1693130995,zezooo103,,,False,8,0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
1071862635270938624,2018-12-09 20:22:21,Twitter Web Client,,,,1144318772,saronhalmozza,,,False,8,0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
1071862635111567360,2018-12-09 20:22:21,Twitter Web Client,,,,818920723922161665,shrooog43,,,False,8,0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
